#gene_id	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1	RNF43_WT_2	RNF43_WT_3	RNF43_WT_1	RNF43_WT_4	GFP_1	RNF43_R117fs_4	GFP_3	GFP_2	RNF43_R117fs_1	GFP_4	RNF43_R117fs_3	RNF43_R117fs_2
AC005943.2	0.401314	0.672914	0.8990670000000001	0.0	0.46149700000000005	0.0	0.0	0.321328	0.0	1.2113049999999999	0.0	0.243754	0.595723	0.0	0.33127	0.41910699999999995
AC006011.4	4.805246	4.928688	4.819735	4.909644	4.8227	4.873808	4.781968	4.722958	4.231847	5.469769	4.51387	4.146818	4.4835769999999995	4.887691	4.523292	5.188029
AC006014.7	0.841434	0.430831	0.557631	1.162081	0.285532	1.157167	0.372339	0.854115	1.042448	0.8742850000000001	0.7783680000000001	1.250143	1.333372	1.563963	0.0	0.101502
AC006014.8	0.0	0.0	0.0	0.0	0.250755	0.0	0.0	0.6804939999999999	0.103236	0.0	0.0	0.392911	0.397807	0.0	0.0	0.0
AC006026.1	0.0	0.0	0.0	0.0	0.028414	0.0	0.0	0.0	0.0	0.0	0.0	0.275687	0.0	0.0	0.0	0.0
AC006335.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045079	0.0
AC006386.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.610086	0.0	0.0	0.0	0.0	0.0	0.0
AC006445.6	0.0	0.0	0.0	0.0	0.0	0.0	0.07840499999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC006449.2	3.045937	2.826174	2.811594	3.081329	2.768595	2.606357	3.185335	3.1798439999999997	3.0976529999999998	1.8600009999999998	3.2215740000000004	3.7253809999999996	2.90705	3.394199	1.848422	2.523283
AC006486.9	4.582183000000001	4.4213510000000005	4.647061	4.686376999999999	4.502655	4.856562	4.60888	4.836919	5.13145	4.829002	4.920036	4.926374	4.534398	5.117141999999999	4.350708999999999	4.81453
AC006509.7	0.556729	0.989873	0.5474399999999999	0.918478	0.996468	0.7157	0.702932	0.27474499999999996	0.564183	0.61728	1.117509	0.665247	0.573084	1.183175	0.0	0.902745
AC006538.4	0.0	0.0	1.589907	0.314731	0.0	1.053709	0.708796	0.0	0.804723	0.428796	1.444105	0.0	0.0	1.468672	0.0	1.589145
AC006539.2	0.544762	1.0349620000000002	0.0	0.405938	0.0	0.9879319999999999	0.112447	0.921322	0.9100879999999999	0.0	1.201565	0.58628	0.23645	0.0	0.841184	0.738318
AC006978.6	1.952553	1.9859189999999998	1.936353	1.4574	1.626322	1.668922	1.251477	1.4016469999999999	1.578968	0.925726	1.9933189999999998	1.703991	1.265659	1.9670759999999998	1.735514	1.61214
AC006987.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137294	0.0	0.081326	0.0	0.0	0.0	0.0	0.0
AC007040.11	2.124295	1.9193509999999998	2.069743	2.078857	1.639472	1.482076	1.9127610000000002	2.037118	2.057714	1.0665200000000001	1.9605970000000001	2.3823060000000003	1.412165	2.164661	1.10734	1.501017
AC007163.1	0.0	0.0	0.0	0.0	1.282096	2.391124	0.496698	0.0	0.0	0.0	1.181395	1.7535619999999998	0.0	1.351402	1.195977	1.604551
AC007192.4	0.0	0.07497100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007229.3	0.792089	0.070788	0.0	0.0	0.0	0.0	0.0	0.699605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007318.5	0.0	0.0	0.0	0.41424399999999995	0.0	0.0	0.0	0.0	0.399543	0.0	0.0	0.0	0.0	0.0	0.0	0.643053
AC007325.2	0.0389	0.30883299999999997	0.0	0.102549	0.0	0.539904	0.6611020000000001	0.181117	0.717754	0.888833	0.241352	0.146252	0.34121399999999996	0.453809	0.2935	0.8214739999999999
AC007325.4	4.827997	4.625078	4.813083	4.962526	4.834388	4.992302	4.832024	5.049648	5.091658	5.666143	4.748198	5.084961	5.141212	4.617575	5.031461	5.187530000000001
AC007326.1	5.3385169999999995	4.604332	4.7854980000000005	4.6873629999999995	4.8685089999999995	4.673913	4.985314	4.327522	5.136987	5.077901	4.614103	5.205185	4.661653	4.250757	5.447019999999999	4.487525
AC007326.9	0.028329000000000003	0.0	0.0	0.0	0.139509	0.015455000000000002	0.0	0.0	0.0	0.0	0.007037999999999999	0.0	0.167409	0.0	0.061693	0.0
AC007347.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.630478	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007875.2	0.0	0.0	0.09651799999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.368154
AC007969.4	0.0	0.0	0.0	1.6928779999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007969.5	2.123898	1.2070370000000001	2.076963	1.791843	1.007196	1.889341	1.591416	2.361561	2.3030619999999997	2.756334	2.041218	1.988001	1.676461	2.1293029999999997	0.241193	1.9459
AC008072.1	0.162171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.658792	0.0	0.056014999999999995	0.0	0.0	0.0
AC008132.13	0.109145	0.674114	0.274008	0.0	0.974037	0.480738	0.0	0.0	0.570447	1.042701	0.9321659999999999	0.33887	0.31007199999999996	0.0	1.097312	0.909322
AC008155.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060089	0.0
AC008522.1	2.436436	2.343948	2.2774080000000003	2.100648	2.197479	1.263064	1.990643	2.1166869999999998	1.7154099999999999	1.858343	1.8215139999999999	1.928965	1.82723	2.474729	2.700333	2.047647
AC008565.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025369	0.0	0.0
AC008592.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09338400000000001	0.135233	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008686.1	0.325294	0.0	0.8318450000000001	0.0	0.8811479999999999	1.122308	0.006047	0.0	1.2182600000000001	0.0	0.921688	1.613037	0.121002	0.0	0.270469	0.343783
AC008694.2	2.031879	2.230338	1.103907	2.559866	2.8071740000000003	2.421188	2.390161	2.831525	1.402668	0.340733	2.5285740000000003	1.8629509999999998	2.798206	2.714188	2.4552080000000003	1.572191
AC008746.5	0.0	0.361622	0.0	0.0	0.0	0.0	1.516993	1.688538	1.0250569999999999	0.0	0.776449	0.9908819999999999	0.0	0.0	1.416072	0.505688
AC008753.3	0.0	0.0	0.0	0.0	0.770846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21392600000000003	0.0	0.0	1.104531
AC008810.1	2.9921189999999998	2.7221599999999997	2.776902	2.401723	1.7415450000000001	2.08288	2.280267	1.304838	2.7948049999999998	0.49306300000000003	3.146875	2.551021	2.850607	3.3931970000000002	3.079487	1.8740450000000002
AC008850.3	0.0	0.0	0.0	0.0	0.0	0.0	0.15276800000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009022.1	1.993961	1.9294200000000001	0.06752899999999999	0.752783	2.66177	1.994978	0.817492	1.8188099999999998	2.322162	1.3810950000000002	3.11132	2.468995	1.347779	0.0	1.39957	3.225469
AC009060.1	5.4247309999999995	5.514438	5.817925	5.3026919999999995	5.626547	5.3545300000000005	5.470104	4.733246	5.441351	4.361754	6.171107	5.75088	5.589524	5.983719000000001	5.619873999999999	5.548578
AC009060.2	3.6879449999999996	2.734261	3.160752	3.147977	3.3139190000000003	3.182681	3.3331230000000005	2.921655	3.843029	0.0	3.663151	3.8397080000000003	3.444004	3.542815	2.571587	2.796438
AC009065.1	3.7725400000000002	3.588972	1.5983459999999998	3.508112	3.7866489999999997	4.148324	1.297684	3.925496	4.347354	5.74789	0.81818	3.0134369999999997	3.8392239999999997	0.0	1.5363069999999999	4.132009
AC009120.3	0.532068	0.626467	0.257892	0.0	0.058275	1.033765	1.081394	0.8379030000000001	1.048892	0.0	1.247739	0.555286	1.164181	0.7876	0.787825	0.6550590000000001
AC009133.22	4.398809	4.488554	4.3495989999999995	3.9301220000000003	3.8924879999999997	4.110405	3.465779	3.7709879999999996	4.044158	5.707376	2.8164540000000002	4.173135	4.167751	2.88123	3.205147	4.171871
AC009245.3	0.236389	0.135167	0.086702	0.049727999999999994	0.429953	0.0	0.496237	0.526249	0.8502709999999999	0.083996	0.0	0.377046	0.659852	0.134458	0.0	0.624428
AC009299.4	0.0	0.0	0.0	0.0	0.20989000000000002	0.295558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061693	0.0
AC009302.2	2.974884	0.8690110000000001	0.7320260000000001	2.2457689999999997	1.917588	2.49067	1.431794	0.0	0.0	1.415532	2.63575	0.38311	1.749182	0.5288010000000001	2.620652	0.0
AC009362.2	0.0	0.0	0.0	0.105236	0.0	0.0	0.0	0.0	0.0	0.573481	0.0	0.285059	0.0	0.0	0.0	0.0
AC009413.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.299221	0.0	0.0	0.0	0.0	0.0	0.0
AC010240.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.205067	0.0	0.0	0.0	0.0
AC010287.1	0.560588	0.0	0.323612	0.052499000000000004	0.0	0.0	0.058607000000000006	0.053014	0.370566	1.025872	0.154402	0.0	0.27126999999999996	0.233483	0.0	0.593947
AC010412.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207481	0.23711100000000002	0.0
AC010468.1	0.0	0.0	0.0	0.0	0.0	0.0	0.035849	0.0	0.031353	0.0	0.0	0.0	0.0	0.0	0.643745	0.0
AC010547.9	0.0	0.0	0.203439	0.0	0.0	0.0	0.472446	0.0	0.16003	0.07169400000000001	0.0	0.305083	0.0	0.142479	0.24325500000000003	0.0
AC010642.1	0.6371	0.12068399999999999	0.21336599999999997	0.27018200000000003	0.7657470000000001	0.85693	0.628307	0.817959	1.424944	1.572764	1.236284	1.190507	0.42732700000000007	1.6445439999999998	1.721128	1.676493
AC010646.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.368724	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010677.5	0.05521	0.468458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010733.5	2.0396259999999997	1.213465	1.304096	0.38366300000000003	0.759497	0.0	0.9538979999999999	0.0	0.862368	0.0	0.360128	0.250768	0.0	1.4861790000000001	1.247241	0.100883
AC010970.2	9.073652000000001	8.504255	8.745661	8.420592	8.741914999999999	8.241974	8.349547	8.777338	8.230736	8.821605	8.279104	8.296159	7.993799	8.676909	8.320755	8.485495
AC010980.2	2.379925	1.6989319999999999	2.165074	1.542308	2.095898	2.029798	1.513053	2.3382	1.8853799999999998	1.4769780000000001	2.315259	2.211695	1.6775639999999998	2.1348529999999997	1.656138	1.558766
AC011043.1	3.532828	3.457502	3.4231879999999997	3.569892	3.336669	3.620199	3.650374	3.407665	4.211729	3.3862589999999995	4.383925	4.207979	3.7301290000000003	4.450895	3.7043190000000004	3.793261
AC011290.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.255573	0.0
AC011330.5	0.6916680000000001	0.520115	0.626897	0.9442139999999999	0.0	0.0	0.025227	0.602913	0.9562799999999999	1.204316	0.0	1.2292370000000001	0.0	0.0	0.625682	0.144555
AC011530.4	0.0	0.0	0.0	0.0	0.0	1.585813	0.0	0.795842	0.258431	0.0	0.0	1.068141	0.0	0.0	1.851679	0.0
AC011753.6	0.0	0.0	0.164838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011933.2	0.0	1.3435270000000001	0.9678690000000001	1.5564930000000001	0.8496950000000001	0.250307	0.183645	1.665011	1.291008	0.0	0.820175	0.0	0.0	0.0	0.13708399999999998	0.0
AC012005.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.610086	0.0	0.0	0.0	0.0	0.0	0.0
AC012358.4	1.7597349999999998	1.787182	1.796116	1.4504489999999999	1.399127	1.164065	1.3353979999999999	1.3844530000000002	1.9249889999999998	1.7793729999999999	1.768498	1.6868009999999998	1.525352	1.802962	1.017665	1.570254
AC012671.2	0.0	0.873561	0.0	0.0	0.0	0.0	0.0	1.197199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC013264.1	0.24505700000000002	0.375445	0.078473	0.0	0.360746	0.066799	0.083901	0.028045999999999998	0.247381	0.0	0.186247	0.33245	0.055335	0.0	0.0	0.0
AC013404.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.286798	0.0	0.0	0.0	0.0	0.0	0.0
AC013410.2	0.0	0.9351809999999999	0.0	1.383939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.564442	0.925415	0.0	0.0	0.0
AC013461.1	3.808914	3.818764	3.8751059999999997	4.0251269999999995	3.847817	3.951285	4.122063	3.97044	3.7972949999999996	3.354333	4.075279	3.9225730000000003	3.87353	3.948691	3.789315	3.8965300000000003
AC015688.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.136113	0.0	0.0	0.0	0.17999	0.0	0.0
AC016142.1	0.0	0.0	0.0	0.0	0.0	0.0	0.397507	0.0	0.0	0.0	0.0	0.24298699999999998	0.181421	0.0	0.0	0.0
AC016577.1	0.0	0.0	0.20624299999999998	0.0	0.07902	0.40988500000000005	0.0	0.0	0.9987590000000001	0.0	0.676349	0.0	0.0	0.0	2.3199560000000004	0.0
AC016629.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.235041	0.0	0.0
AC016712.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328457	0.0	0.0	0.0	0.0	0.5669810000000001	0.0	0.0
AC016712.2	0.0	0.7268399999999999	0.0	0.006548999999999999	0.0	0.344953	0.7120850000000001	0.0	0.0	0.0	0.29423	0.0	0.0	0.571696	0.201345	0.0
AC016739.2	0.496381	0.9431940000000001	0.268351	0.0	1.120232	0.6236520000000001	0.0	0.0	0.326664	1.287992	1.537768	1.057194	0.690587	0.387131	0.0	1.558919
AC017081.1	3.69371	3.5928989999999996	3.459432	3.1199939999999997	2.985888	3.122709	3.352617	2.7713	3.919912	3.456635	3.7281489999999997	3.445647	2.837741	3.6691059999999998	3.774207	4.005786
AC018755.16	0.0	0.0	0.0	0.312166	0.221221	0.290069	0.0	0.0	0.48826800000000004	0.58395	0.43726499999999996	0.0	0.767173	0.0	0.0	0.476962
AC019050.1	0.125585	0.0	0.0	0.064055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC019097.7	1.821004	1.96343	1.637425	1.005098	1.7758509999999998	1.304125	1.573588	1.356324	2.089095	1.6715740000000001	1.6405150000000002	1.774275	1.562303	1.6956240000000002	0.909266	1.3006739999999999
AC019129.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122673	0.21503200000000003
AC019181.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148635	0.0	0.0	0.0	0.0	0.0	0.0
AC020550.7	2.391309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC021016.7	0.0	0.128452	0.0	0.063213	0.426018	0.0	0.0	0.0	0.0	0.046519	0.0	0.022162	0.0	0.0	0.0	0.0
AC021106.1	0.25506599999999996	0.970942	0.769374	0.0	0.26669699999999996	0.0	0.389347	0.297861	0.312456	0.0	0.648806	0.6002029999999999	0.339685	0.0	0.0	0.600441
AC022182.2	0.5783689999999999	0.7294609999999999	0.691418	0.365804	0.797743	0.313629	0.505942	0.480917	0.772435	0.0	0.679045	0.615426	0.281194	0.432478	0.659687	0.7012470000000001
AC022210.2	1.364858	1.409147	1.615873	1.748749	0.999358	1.3356430000000001	0.8281120000000001	1.3972280000000001	1.044716	1.6836919999999997	1.365233	1.018549	1.8398310000000002	1.735093	1.082416	1.279786
AC022405.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207481	0.23711100000000002	0.0
AC024067.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.818098	0.0	0.0	0.0	0.0
AC024560.3	3.7055339999999997	3.737998	3.816922	3.4097169999999997	3.4887230000000002	3.320178	3.303088	3.2134400000000003	3.7078269999999995	3.2782769999999997	3.9972190000000003	3.9410629999999998	3.650064	3.916193	3.906367	3.690336
AC024592.12	2.487245	2.28348	2.383945	1.72429	2.378245	2.277678	2.206506	2.551755	2.825018	3.189641	2.59993	3.054548	2.883945	2.7345900000000003	2.622298	3.199878
AC025335.1	2.369617	2.61347	2.2339189999999998	2.280068	2.121092	2.036542	2.1945759999999996	2.167618	2.247332	2.11705	2.460373	2.1831970000000003	2.313374	2.155684	1.951559	2.111933
AC026248.1	3.9503839999999997	3.8807739999999997	3.8424660000000004	4.099792	3.91532	3.335283	3.589056	4.194331	4.078883	3.7627099999999998	4.015703	3.4925330000000003	3.273951	3.785101	3.998674	3.531257
AC027612.6	4.475916000000001	4.605496	4.456657	4.54243	4.506829	4.3849480000000005	4.410935	4.700797000000001	4.618023	4.535213	4.700628	4.083357	4.551444	4.212108	4.450698	4.51273
AC037459.4	0.0	0.0	0.0	3.048718	1.318711	2.128099	0.0	1.6878509999999998	1.0426090000000001	0.0	2.308	0.23548899999999998	1.9753619999999998	2.8243240000000003	1.630963	0.0
AC055733.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.339018	0.0	0.0	0.0	0.0	0.0
AC055876.1	2.631018	2.7224049999999997	1.9578849999999999	1.315508	2.026414	2.176575	2.401325	2.121413	2.049585	3.072204	2.44271	2.613683	2.1004869999999998	3.2478119999999997	1.785777	2.7202919999999997
AC066615.1	0.0	0.0	0.0	0.0	0.0	1.9114689999999999	0.0	1.304838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC068134.10	0.32101599999999997	0.632882	0.8681260000000001	0.661148	0.110016	0.7112390000000001	0.54745	0.13758199999999998	1.296598	1.017865	1.132274	1.53086	0.681251	0.728112	0.0	0.65262
AC068279.3	1.317217	1.377057	1.734916	1.329858	1.213378	1.044471	1.036468	0.780587	1.346594	0.097746	1.219971	0.61727	1.443909	1.094695	1.109575	0.86905
AC068522.4	0.0	0.0497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC068533.7	1.4401709999999999	1.116465	0.0	1.0081280000000001	0.318114	1.513981	0.618718	1.352131	0.0	0.0	0.0	2.0287919999999997	0.942901	1.456428	0.731009	0.029022000000000003
AC069282.6	2.69199	2.693277	2.425983	2.367598	2.181675	2.1571599999999997	2.60764	2.390142	2.463625	0.395348	2.992623	1.548096	2.705533	2.684484	2.047287	2.2412419999999997
AC069368.3	0.0	0.0	0.11714200000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087028	0.0
AC069542.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7888990000000002	0.0	0.0	0.0	0.0	0.0
AC072052.7	0.30367	1.452516	0.0	0.0	1.092918	0.483437	1.759889	0.0	1.267949	1.199675	0.0	0.0	0.594749	0.0	1.6589650000000002	1.234011
AC073063.10	0.0	0.0	0.0	0.0	0.0	0.0	0.48626099999999994	0.0	0.196544	0.0	0.310096	1.081899	0.460858	0.0	0.508479	0.0
AC073072.7	0.0	0.0	0.038689	0.0	0.0	0.0	0.0	0.0	1.135673	0.0	0.0	0.0	0.0	0.14768399999999998	0.0	0.315531
AC073333.1	4.132511	4.039962999999999	4.0889809999999995	4.1148	4.276177	4.580519000000001	3.6217589999999995	4.5207370000000004	3.740982	1.9841080000000002	4.073666	4.212919	4.345929	4.71664	3.963493	3.8783230000000004
AC073464.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.724729	0.0	0.0	0.0	0.0
AC073464.7	1.290247	0.176055	0.726561	0.0	0.0	0.376913	0.0	0.7660100000000001	0.839492	0.356178	0.0	0.8053170000000001	1.014284	1.3531309999999999	0.49354499999999996	0.0
AC073465.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.133471	0.0	0.0	0.0	0.022233000000000003	0.0	0.0	0.0	0.0
AC073657.1	3.269195	1.470568	1.069867	2.9193290000000003	0.0	0.0	0.0	0.0	3.053012	3.3876519999999997	1.903455	2.099827	1.4608	2.162216	0.0	0.0
AC079250.1	0.003804	0.0	0.0	0.0	0.0	0.560412	0.0	0.0	0.92625	0.0	0.0	0.0	0.0	0.532397	0.0	0.0
AC079776.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.332908
AC079780.3	0.0	0.0	0.0	1.186653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6464580000000002	0.0	0.0
AC079922.2	0.0	0.288477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC083822.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8522669999999999	0.0	1.564442	0.0	0.0	0.0	0.0
AC083863.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.244583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC083899.3	1.623764	1.221005	1.098689	1.162081	1.5042799999999998	0.9757110000000001	1.138887	1.087809	1.259664	1.416132	1.57961	1.435378	0.973508	1.6570770000000001	1.397518	1.075231
AC087163.2	0.6896479999999999	0.47833000000000003	0.450295	0.485654	0.0	0.581187	0.005845	0.05896799999999999	0.0	0.6755720000000001	1.047273	0.20713099999999998	0.053487	0.269512	0.0	0.0
AC087650.1	0.14159000000000002	0.07671	0.0	0.291969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC090094.1	3.461607	3.132059	3.302707	3.444786	3.5091129999999997	3.198857	3.127909	3.6304519999999996	3.4540309999999996	3.9211699999999996	3.4188110000000003	3.211981	3.6937660000000005	3.4993480000000003	3.698863	3.4165699999999997
AC090286.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.440208	0.0	0.0
AC090498.1	2.6890259999999997	2.82567	3.119949	2.560475	2.679541	2.7597549999999997	2.1845369999999997	2.488268	1.493191	3.3309309999999996	2.922577	2.0088880000000002	3.3907089999999998	2.075341	2.835803	2.770286
AC090602.2	0.733537	0.884762	0.171348	0.0	0.0	0.0	1.036693	1.2093969999999998	1.546418	0.210813	1.713542	0.9253309999999999	0.0	0.0	0.348448	1.024384
AC090774.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14463399999999998	0.0	0.0
AC090954.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29591100000000004	0.0	0.0	0.0	0.0	0.0
AC092573.2	0.383887	0.0	0.0	0.0	0.0	0.0	0.0	0.274683	0.0	0.0	0.0	1.9032669999999998	0.0	0.0	0.0	0.0
AC092610.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30188000000000004	0.244583	0.0
AC092651.1	0.0	1.468568	1.204892	2.590015	0.0	0.7841100000000001	0.0	0.0	1.7189560000000002	0.0	0.0	0.0	0.0	1.262493	0.0	2.674831
AC092798.2	0.5555220000000001	0.44731499999999996	0.0	0.0	0.0	0.0	0.467321	0.0	1.144875	0.812942	0.0	0.74938	0.761285	1.174521	1.366426	0.0
AC092835.2	0.590576	0.696101	0.315891	0.641675	0.8202969999999999	0.73495	1.037668	0.694704	0.613079	0.726924	0.4502	0.704968	0.713117	0.884559	0.033243	0.576493
AC093107.7	0.0	0.045946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC093616.4	0.0	0.25829	0.183569	0.429461	0.0	0.0	0.0	0.0	0.0	0.41587799999999997	0.299983	0.002595	0.095614	0.543169	0.615991	0.448108
AC093642.5	3.412071	3.3388730000000004	3.185162	3.5675809999999997	3.560736	2.912831	3.3455410000000003	3.4342940000000004	3.8040309999999997	2.772895	3.747262	4.118221	3.119413	4.280447000000001	3.254652	3.3523949999999996
AC093724.2	1.305714	1.3510520000000001	1.571842	1.164368	0.927343	1.176233	0.637953	0.9798129999999999	1.072401	1.222638	0.942256	0.7929970000000001	1.257693	0.381372	0.8524940000000001	0.796938
AC093838.4	3.779803	3.766694	3.787956	3.650179	3.774221	3.7472540000000003	3.913699	3.720451	4.574599	4.111056	4.43369	4.442947	3.8719589999999995	4.664739	4.09048	4.183637999999999
AC096582.9	0.0	0.52307	1.241383	0.0	0.0	0.0	0.041019	0.04263	0.549078	0.632799	0.948631	0.372194	0.027875999999999998	1.104538	0.092099	0.25033099999999997
AC096949.1	1.0526799999999998	1.142786	1.6562259999999998	1.143276	1.6213229999999998	1.6800680000000001	0.0	1.450607	0.20384000000000002	1.9227310000000002	0.883941	1.714641	0.484458	1.637262	1.875933	0.954643
AC097374.2	0.53908	0.379443	0.588024	0.57918	0.456239	0.7331810000000001	0.735895	0.5566180000000001	0.757571	0.0	0.9436209999999999	0.777754	0.65198	0.754795	0.499435	0.975658
AC097713.5	1.136375	0.0	0.0	0.12287100000000001	0.0	0.0	0.093655	0.362318	0.364225	0.664273	0.0	0.091666	0.0	0.144843	0.29580500000000004	0.24088800000000002
AC098614.1	0.64865	0.21260700000000002	0.670822	1.9835939999999999	1.344857	0.0	0.0	1.539432	1.4607219999999999	1.129679	1.212476	0.0	0.0	0.0	0.0	0.941903
AC098614.2	0.955649	0.884409	0.839053	1.184205	1.1160709999999998	1.2998889999999999	1.465376	1.730631	1.267172	0.253273	1.060339	0.938351	1.220267	0.5303939999999999	0.346138	0.6721189999999999
AC098831.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.294294	0.0
AC099535.4	0.0	0.0	0.0	0.0	0.216126	0.0	0.0	0.0	0.0	0.0	0.013384	0.0	0.0	0.0	0.0	0.0
AC104306.1	0.04043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.589677	0.107474	0.0	0.0	0.0	0.29525300000000004	0.0	0.0
AC104451.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7971540000000001
